t;ref;u_ml;omega_ml;u_mr;omega_mr
18.0964;0.0000;0.0003;0.0000;0.0003;0.0000
18.1064;0.0000;0.0003;0.0000;0.0003;0.0000
18.1164;0.0000;0.0003;0.0000;0.0003;0.0000
18.1264;0.0000;0.0003;0.0000;0.0003;0.0000
18.1364;0.0000;0.0003;0.0000;0.0003;0.0000
18.1464;0.0000;0.0003;0.0000;0.0003;0.0000
18.1564;0.0000;0.0003;0.0000;0.0003;0.0000
18.1664;0.0000;0.0003;0.0000;0.0003;0.0000
18.1764;0.0000;0.0003;0.0000;0.0003;0.0000
18.1864;0.0000;0.0003;0.0000;0.0003;0.0000
18.1964;0.0000;0.0003;0.0000;0.0003;0.0000
18.2064;0.0000;0.0003;0.0000;0.0003;0.0000
18.2164;0.0000;0.0003;0.0000;0.0003;0.0000
18.2264;0.0000;0.0003;0.0000;0.0003;0.0000
18.2364;0.0000;0.0003;0.0000;0.0003;0.0000
18.2464;0.0000;0.0003;0.0000;0.0003;0.0000
18.2564;0.0000;0.0003;0.0000;0.0003;0.0000
18.2665;0.0000;0.0003;0.0000;0.0003;0.0000
18.2765;0.0000;0.0003;0.0000;0.0003;0.0000
18.2865;0.0000;0.0003;0.0000;0.0003;0.0000
18.2965;0.0000;0.0003;0.0000;0.0003;0.0000
18.3065;0.0000;0.0003;0.0000;0.0003;0.0000
18.3165;0.0000;0.0003;0.0000;0.0003;0.0000
18.3265;0.0000;0.0003;0.0000;0.0003;0.0000
18.3365;0.0000;0.0003;0.0000;0.0003;0.0000
18.3465;0.0000;0.0003;0.0000;0.0003;0.0000
18.3565;0.0000;0.0003;0.0000;0.0003;0.0000
18.3665;0.0000;0.0003;0.0000;0.0003;0.0000
18.3765;0.0000;0.0003;0.0000;0.0003;0.0000
18.3865;0.0000;0.0003;0.0000;0.0003;0.0000
18.3965;0.0000;0.0003;0.0000;0.0003;0.0000
18.4065;0.0000;0.0003;0.0000;0.0003;0.0000
18.4165;0.0000;0.0003;0.0000;0.0003;0.0000
18.4265;0.0000;0.0003;0.0000;0.0003;0.0000
18.4365;0.0000;0.0003;0.0000;0.0003;0.0000
18.4465;0.0000;0.0003;0.0000;0.0003;0.0000
18.4565;0.0000;0.0003;0.0000;0.0003;0.0000
18.4665;0.0000;0.0003;0.0000;0.0003;0.0000
18.4765;0.0000;0.0003;0.0000;0.0003;0.0000
18.4865;0.0000;0.0003;0.0000;0.0003;0.0000
18.4965;0.0000;0.0003;0.0000;0.0003;0.0000
18.5065;0.0000;0.0003;0.0000;0.0003;0.0000
18.5166;0.0000;0.0003;0.0000;0.0003;0.0000
18.5266;0.0000;0.0003;0.0000;0.0003;0.0000
18.5366;0.0000;0.0003;0.0000;0.0003;0.0000
18.5466;0.0000;0.0003;0.0000;0.0003;0.0000
18.5566;0.0000;0.0003;0.0000;0.0003;0.0000
18.5666;0.0000;0.0003;0.0000;0.0003;0.0000
18.5766;0.0000;0.0003;0.0000;0.0003;0.0000
18.5866;0.0000;0.0003;0.0000;0.0003;0.0000
18.5966;0.0000;0.0003;0.0000;0.0003;0.0000
18.6066;0.0000;0.0003;0.0000;0.0003;0.0000
18.6166;0.0000;0.0003;0.0000;0.0003;0.0000
18.6266;0.0000;0.0003;0.0000;0.0003;0.0000
18.6366;0.0000;0.0003;0.0000;0.0003;0.0000
18.6466;0.0000;0.0003;0.0000;0.0003;0.0000
18.6566;0.0000;0.0003;0.0000;0.0003;0.0000
18.6666;0.0000;0.0003;0.0000;0.0003;0.0000
18.6766;0.0000;0.0003;0.0000;0.0003;0.0000
18.6866;0.0000;0.0003;0.0000;0.0003;0.0000
18.6966;0.0000;0.0003;0.0000;0.0003;0.0000
18.7066;0.0000;0.0003;0.0000;0.0003;0.0000
18.7166;0.0000;0.0003;0.0000;0.0003;0.0000
18.7266;0.0000;0.0003;0.0000;0.0003;0.0000
18.7366;0.0000;0.0003;0.0000;0.0003;0.0000
18.7466;0.0000;0.0003;0.0000;0.0003;0.0000
18.7566;0.0000;0.0003;0.0000;0.0003;0.0000
18.7667;0.0000;0.0003;0.0000;0.0003;0.0000
18.7767;0.0000;0.0003;0.0000;0.0003;0.0000
18.7867;0.0000;0.0003;0.0000;0.0003;0.0000
18.7967;0.0000;0.0003;0.0000;0.0003;0.0000
18.8067;0.0000;0.0003;0.0000;0.0003;0.0000
18.8167;0.0000;0.0003;0.0000;0.0003;0.0000
18.8267;0.0000;0.0003;0.0000;0.0003;0.0000
18.8367;0.0000;0.0003;0.0000;0.0003;0.0000
18.8467;0.0000;0.0003;0.0000;0.0003;0.0000
18.8567;0.0000;0.0003;0.0000;0.0003;0.0000
18.8667;0.0000;0.0003;0.0000;0.0003;0.0000
18.8767;0.0000;0.0003;0.0000;0.0003;0.0000
18.8867;0.0000;0.0003;0.0000;0.0003;0.0000
18.8967;0.0000;0.0003;0.0000;0.0003;0.0000
18.9067;0.0000;0.0003;0.0000;0.0003;0.0000
18.9167;0.0000;0.0003;0.0000;0.0003;0.0000
18.9267;0.0000;0.0003;0.0000;0.0003;0.0000
18.9367;0.0000;0.0003;0.0000;0.0003;0.0000
18.9467;0.0000;0.0003;0.0000;0.0003;0.0000
18.9567;0.0000;0.0003;0.0000;0.0003;0.0000
18.9667;0.0000;0.0003;0.0000;0.0003;0.0000
18.9767;0.0000;0.0003;0.0000;0.0003;0.0000
18.9867;0.0000;0.0003;0.0000;0.0003;0.0000
18.9967;0.0000;0.0003;0.0000;0.0003;0.0000
19.0067;0.0000;0.0003;0.0000;0.0003;0.0000
19.0167;0.0000;0.0003;0.0000;0.0003;0.0000
19.0267;0.0000;0.0003;0.0000;0.0003;0.0000
19.0367;0.0000;0.0003;0.0000;0.0003;0.0000
19.0467;0.0000;0.0003;0.0000;0.0003;0.0000
19.0567;0.0000;0.0003;0.0000;0.0003;0.0000
19.0667;0.0000;0.0003;0.0000;0.0003;0.0000
19.0767;0.0000;0.0003;0.0000;0.0003;0.0000
19.0867;0.0000;0.0003;0.0000;0.0003;0.0000
19.0968;0.0000;0.0003;0.0000;0.0003;0.0000
19.1068;0.0000;0.0003;0.0000;0.0003;0.0000
19.1168;0.0000;0.0003;0.0000;0.0003;0.0000
19.1268;0.0000;0.0003;0.0000;0.0003;0.0000
19.1368;0.0000;0.0003;0.0000;0.0003;0.0000
19.1468;0.0000;0.0003;0.0000;0.0003;0.0000
19.1568;0.0000;0.0003;0.0000;0.0003;0.0000
19.1668;0.0000;0.0003;0.0000;0.0003;0.0000
19.1768;0.0000;0.0003;0.0000;0.0003;0.0000
19.1868;0.0000;0.0003;0.0000;0.0003;0.0000
19.1968;0.0000;0.0003;0.0000;0.0003;0.0000
19.2068;0.0000;0.0003;0.0000;0.0003;0.0000
19.2168;0.0000;0.0003;0.0000;0.0003;0.0000
19.2268;0.0000;0.0003;0.0000;0.0003;0.0000
19.2368;0.0000;0.0003;0.0000;0.0003;0.0000
19.2468;0.0000;0.0003;0.0000;0.0003;0.0000
19.2568;0.0000;0.0003;0.0000;0.0003;0.0000
19.2669;0.0000;0.0003;0.0000;0.0003;0.0000
19.2769;0.0000;0.0003;0.0000;0.0003;0.0000
19.2869;0.0000;0.0003;0.0000;0.0003;0.0000
19.2969;0.0000;0.0003;0.0000;0.0003;0.0000
19.3069;0.0000;0.0003;0.0000;0.0003;0.0000
19.3169;0.0000;0.0003;0.0000;0.0003;0.0000
19.3269;0.0000;0.0003;0.0000;0.0003;0.0000
19.3369;0.0000;0.0003;0.0000;0.0003;0.0000
19.3469;0.0000;0.0003;0.0000;0.0003;0.0000
19.3569;0.0000;0.0003;0.0000;0.0003;0.0000
19.3669;0.0000;0.0003;0.0000;0.0003;0.0000
19.3769;0.0000;0.0003;0.0000;0.0003;0.0000
19.3869;0.0000;0.0003;0.0000;0.0003;0.0000
19.3969;0.0000;0.0003;0.0000;0.0003;0.0000
19.4069;0.0000;0.0003;0.0000;0.0003;0.0000
19.4169;0.0000;0.0003;0.0000;0.0003;0.0000
19.4269;0.0000;0.0003;0.0000;0.0003;0.0000
19.4369;0.0000;0.0003;0.0000;0.0003;0.0000
19.4469;0.0000;0.0003;0.0000;0.0003;0.0000
19.4569;0.0000;0.0003;0.0000;0.0003;0.0000
19.4669;0.0000;0.0003;0.0000;0.0003;0.0000
19.4769;0.0000;0.0003;0.0000;0.0003;0.0000
19.4870;0.0000;0.0003;0.0000;0.0003;0.0000
19.4970;0.0000;0.0003;0.0000;0.0003;0.0000
19.5070;0.0000;0.0003;0.0000;0.0003;0.0000
19.5170;0.0000;0.0003;0.0000;0.0003;0.0000
19.5270;0.0000;0.0003;0.0000;0.0003;0.0000
19.5370;0.0000;0.0003;0.0000;0.0003;0.0000
19.5470;0.0000;0.0003;0.0000;0.0003;0.0000
19.5570;0.0000;0.0003;0.0000;0.0003;0.0000
19.5670;0.0000;0.0003;0.0000;0.0003;0.0000
19.5770;0.0000;0.0003;0.0000;0.0003;0.0000
19.5870;0.0000;0.0003;0.0000;0.0003;0.0000
19.5970;0.0000;0.0003;0.0000;0.0003;0.0000
19.6070;0.0000;0.0003;0.0000;0.0003;0.0000
19.6170;0.0000;0.0003;0.0000;0.0003;0.0000
19.6270;0.0000;0.0003;0.0000;0.0003;0.0000
19.6370;0.0000;0.0003;0.0000;0.0003;0.0000
19.6470;0.0000;0.0003;0.0000;0.0003;0.0000
19.6570;0.0000;0.0003;0.0000;0.0003;0.0000
19.6670;0.0000;0.0003;0.0000;0.0003;0.0000
19.6770;0.0000;0.0003;0.0000;0.0003;0.0000
19.6870;0.0000;0.0003;0.0000;0.0003;0.0000
19.6970;0.0000;0.0003;0.0000;0.0003;0.0000
19.7071;0.0000;0.0003;0.0000;0.0003;0.0000
19.7171;0.0000;0.0003;0.0000;0.0003;0.0000
19.7271;0.0000;0.0003;0.0000;0.0003;0.0000
19.7371;0.0000;0.0003;0.0000;0.0003;0.0000
19.7471;0.0000;0.0003;0.0000;0.0003;0.0000
19.7571;0.0000;0.0003;0.0000;0.0003;0.0000
19.7671;0.0000;0.0003;0.0000;0.0003;0.0000
19.7771;0.0000;0.0003;0.0000;0.0003;0.0000
19.7871;0.0000;0.0003;0.0000;0.0003;0.0000
19.7971;0.0000;0.0003;0.0000;0.0003;0.0000
19.8071;0.0000;0.0003;0.0000;0.0003;0.0000
19.8171;0.0000;0.0003;0.0000;0.0003;0.0000
19.8271;0.0000;0.0003;0.0000;0.0003;0.0000
19.8371;0.0000;0.0003;0.0000;0.0003;0.0000
19.8471;0.0000;0.0003;0.0000;0.0003;0.0000
19.8571;0.0000;0.0003;0.0000;0.0003;0.0000
19.8671;0.0000;0.0003;0.0000;0.0003;0.0000
19.8771;0.0000;0.0003;0.0000;0.0003;0.0000
19.8871;0.0000;0.0003;0.0000;0.0003;0.0000
19.8971;0.0000;0.0003;0.0000;0.0003;0.0000
19.9071;0.0000;0.0003;0.0000;0.0003;0.0000
19.9171;0.0000;0.0003;0.0000;0.0003;0.0000
19.9271;0.0000;0.0003;0.0000;0.0003;0.0000
19.9371;0.0000;0.0003;0.0000;0.0003;0.0000
19.9471;0.0000;0.0003;0.0000;0.0003;0.0000
19.9571;0.0000;0.0003;0.0000;0.0003;0.0000
19.9672;0.0000;0.0003;0.0000;0.0003;0.0000
19.9772;0.0000;0.0003;0.0000;0.0003;0.0000
19.9872;0.0000;0.0003;0.0000;0.0003;0.0000
19.9972;0.0000;0.0003;0.0000;0.0003;0.0000
20.0072;0.0000;0.0003;0.0000;0.0003;0.0000
20.0172;0.0000;0.0003;0.0000;0.0003;0.0000
20.0272;0.0000;0.0003;0.0000;0.0003;0.0000
20.0372;0.0000;0.0003;0.0000;0.0003;0.0000
20.0472;0.0000;0.0003;0.0000;0.0003;0.0000
20.0572;0.0000;0.0003;0.0000;0.0003;0.0000
20.0672;0.0000;0.0003;0.0000;0.0003;0.0000
20.0772;0.0000;0.0003;0.0000;0.0003;0.0000
20.0872;0.0000;0.0003;0.0000;0.0003;0.0000
20.0972;0.0000;0.0003;0.0000;0.0003;0.0000
20.1072;0.0000;0.0003;0.0000;0.0003;0.0000
20.1172;0.0000;0.0003;0.0000;0.0003;0.0000
20.1272;0.0000;0.0003;0.0000;0.0003;0.0000
20.1372;0.0000;0.0003;0.0000;0.0003;0.0000
20.1472;0.0000;0.0003;0.0000;0.0003;0.0000
20.1572;0.0000;0.0003;0.0000;0.0003;0.0000
20.1672;0.0000;0.0003;0.0000;0.0003;0.0000
20.1772;0.0000;0.0003;0.0000;0.0003;0.0000
20.1872;0.0000;0.0003;0.0000;0.0003;0.0000
20.1972;0.0000;0.0003;0.0000;0.0003;0.0000
20.2072;0.0000;0.0003;0.0000;0.0003;0.0000
20.2173;0.0000;0.0003;0.0000;0.0003;0.0000
20.2273;0.0000;0.0003;0.0000;0.0003;0.0000
20.2373;0.0000;0.0003;0.0000;0.0003;0.0000
20.2473;0.0000;0.0003;0.0000;0.0003;0.0000
20.2573;0.0000;0.0003;0.0000;0.0003;0.0000
20.2673;0.0000;0.0003;0.0000;0.0003;0.0000
20.2773;0.0000;0.0003;0.0000;0.0003;0.0000
20.2873;0.0000;0.0003;0.0000;0.0003;0.0000
20.2973;0.0000;0.0003;0.0000;0.0003;0.0000
20.3073;0.0000;0.0003;0.0000;0.0003;0.0000
20.3173;0.0000;0.0003;0.0000;0.0003;0.0000
20.3273;0.0000;0.0003;0.0000;0.0003;0.0000
20.3373;0.0000;0.0003;0.0000;0.0003;0.0000
20.3473;0.0000;0.0003;0.0000;0.0003;0.0000
20.3573;0.0000;0.0003;0.0000;0.0003;0.0000
20.3673;0.0000;0.0003;0.0000;0.0003;0.0000
20.3773;0.0000;0.0003;0.0000;0.0003;0.0000
20.3873;0.0000;0.0003;0.0000;0.0003;0.0000
20.3973;0.0000;0.0003;0.0000;0.0003;0.0000
20.4073;0.0000;0.0003;0.0000;0.0003;0.0000
20.4173;0.0000;0.0003;0.0000;0.0003;0.0000
20.4273;0.0000;0.0003;0.0000;0.0003;0.0000
20.4373;0.0000;0.0003;0.0000;0.0003;0.0000
20.4473;0.0000;0.0003;0.0000;0.0003;0.0000
20.4573;0.0000;0.0003;0.0000;0.0003;0.0000
20.4674;0.0000;0.0003;0.0000;0.0003;0.0000
